user_id,age,gender,has_children,married,days_since_signup,total_trips,booking_lead_time_days,trip_duration_days,total_spend,session_duration_seconds,page_clicks,total_sessions,total_cancellations,cancellation_rate,conversion_rate,Cluster_M
611371,36,female,False,False,955,5,8.75,4.0,3400.12,101.25,108,8,0,0.0,0.625,3
611583,39,male,True,False,955,3,6.0,2.6666666666666665,2648.875,129.25,138,8,0,0.0,0.375,3
611839,39,female,False,False,955,5,8.25,4.25,2669.91,154.75,167,8,0,0.0,0.625,3
611852,42,male,False,False,955,2,7.0,2.0,2399.99,99.75,106,8,0,0.0,0.25,2
611887,33,female,False,False,955,3,6.0,3.3333333333333335,2807.605,99.25,107,8,0,0.0,0.375,2
611954,44,female,False,False,955,4,8.25,2.75,2275.58,125.5,134,8,0,0.0,0.5,3
612002,45,female,True,False,955,4,110.5,10.0,4692.205,802.4916878888889,294,9,1,0.1111111111111111,0.4444444444444444,4
612128,46,male,True,True,955,2,9.0,4.0,2935.915,80.375,86,8,0,0.0,0.25,0
612175,39,female,True,True,955,3,6.5,2.0,2900.1,90.375,97,8,0,0.0,0.375,0
612220,18,male,False,False,955,2,119.0,0.0,7430.835000000001,961.0,265,8,1,0.125,0.25,4
612226,34,female,True,False,955,0,,,3054.12,80.0,86,8,0,0.0,0.0,2
612236,51,female,True,True,955,3,5.0,4.333333333333333,2640.6549999999997,130.75,141,8,0,0.0,0.375,0
612562,26,female,False,False,955,2,183.66666666666666,3.0,3401.705,989.625,296,8,1,0.125,0.25,4
612685,42,female,False,False,955,2,10.0,3.5,2812.8599999999997,148.0,158,8,0,0.0,0.25,2
612797,55,female,True,True,955,1,3.0,3.0,2843.265,97.25,105,8,0,0.0,0.125,0
612812,70,male,False,True,955,1,,,3054.12,124.375,135,8,0,0.0,0.125,0
612976,27,female,False,False,955,0,,,3054.12,71.5,76,8,0,0.0,0.0,2
613164,29,female,False,False,954,3,8.0,3.0,2715.6749999999997,81.625,87,8,0,0.0,0.375,2
613252,23,female,False,False,954,0,,,3054.12,78.375,84,8,0,0.0,0.0,2
613275,45,female,True,False,954,3,7.333333333333333,3.3333333333333335,3509.425,120.8,164,10,0,0.0,0.3,3
613383,40,male,False,False,954,1,11.0,3.0,2826.335,74.5,80,8,0,0.0,0.125,2
613386,19,female,True,False,954,0,,,3054.12,74.25,81,8,0,0.0,0.0,2
613442,37,male,False,False,954,4,7.0,2.6666666666666665,3026.4849999999997,149.0,161,8,0,0.0,0.5,3
613655,60,female,False,False,954,2,5.5,3.0,3326.6,95.625,103,8,0,0.0,0.25,0
613874,56,female,False,True,954,4,6.5,3.25,3776.32,107.0,114,8,0,0.0,0.5,3
613921,32,female,False,False,954,1,5.0,2.0,3181.96,124.66666666666667,150,9,0,0.0,0.1111111111111111,2
613941,45,female,False,True,954,4,7.0,2.3333333333333335,3873.1749999999997,306.849414625,219,8,1,0.125,0.5,4
614033,40,female,False,False,954,2,8.5,3.5,4993.17,123.5,135,8,0,0.0,0.25,2
614092,25,female,False,False,954,2,,,3054.12,70.75,76,8,0,0.0,0.25,2
614111,35,male,False,False,954,3,8.5,6.0,2928.39,116.75,127,8,0,0.0,0.375,2
614165,29,female,False,False,954,4,5.25,4.75,2623.72,136.75,147,8,0,0.0,0.5,3
614311,51,female,False,True,954,2,156.0,9.333333333333334,12039.455,395.0404875,116,8,1,0.125,0.25,1
614412,50,female,True,True,954,2,5.5,3.0,3423.795,69.66666666666667,84,9,0,0.0,0.2222222222222222,0
614549,29,female,False,False,954,3,9.0,4.5,3991.3,129.125,140,8,0,0.0,0.375,2
614595,51,female,True,True,954,1,175.0,9.0,12788.57,944.5,247,8,1,0.125,0.125,1
614632,53,female,True,True,954,2,5.0,5.0,2776.595,83.25,89,8,0,0.0,0.25,0
614668,53,female,True,True,954,2,6.0,1.0,3111.8399999999997,148.0,160,8,0,0.0,0.25,0
614748,49,female,True,False,954,3,5.0,4.25,3173.05,1064.125,376,8,1,0.125,0.375,4
614793,68,female,False,True,954,1,6.0,10.0,3165.9449999999997,112.125,119,8,0,0.0,0.125,0
614814,70,female,False,True,954,1,,,3054.12,68.625,74,8,0,0.0,0.125,0
614828,41,female,False,False,954,2,8.0,2.5,2925.8599999999997,100.125,107,8,0,0.0,0.25,2
614846,70,male,False,True,954,0,,,3054.12,56.5,60,8,0,0.0,0.0,0
614918,40,female,False,False,954,5,5.2,2.2,2139.295,166.375,179,8,0,0.0,0.625,3
614933,56,female,False,True,954,2,7.5,5.0,3112.1,96.875,104,8,0,0.0,0.25,0
615006,51,female,False,False,954,1,6.0,5.0,3249.375,90.625,96,8,0,0.0,0.125,2
615266,41,female,False,False,954,6,6.5,4.166666666666667,3210.2799999999997,135.875,148,8,0,0.0,0.75,3
615307,51,female,True,True,954,1,6.0,4.0,2855.835,128.125,137,8,0,0.0,0.125,0
615489,58,female,True,True,954,2,118.66666666666667,11.0,5709.965,949.75,254,8,1,0.125,0.25,1
615544,38,female,False,False,954,1,6.0,5.0,2839.415,133.25,143,8,0,0.0,0.125,2
615674,19,female,False,False,953,1,,,3054.12,44.875,48,8,0,0.0,0.125,2
615749,50,female,False,False,953,4,8.0,2.5,3515.92,173.125,186,8,0,0.0,0.5,3
615783,19,female,False,False,953,1,13.0,5.0,2850.4049999999997,90.25,96,8,0,0.0,0.125,2
615881,66,female,False,False,953,0,,,3054.12,99.25,108,8,0,0.0,0.0,0
615922,68,male,False,True,953,2,5.0,2.0,3382.3849999999998,76.375,82,8,0,0.0,0.25,0
616086,82,female,False,True,953,0,,,3054.12,92.25,100,8,0,0.0,0.0,0
616125,33,female,False,False,953,1,10.0,3.0,2988.515,48.5,52,8,0,0.0,0.125,2
616222,49,female,True,True,953,2,7.5,3.0,4542.965,104.22222222222223,126,9,0,0.0,0.2222222222222222,0
616461,32,female,True,False,953,2,7.5,3.0,2857.43,125.25,134,8,0,0.0,0.25,2
616470,32,female,False,True,953,2,8.0,3.5,3444.5299999999997,96.25,102,8,0,0.0,0.25,0
616491,51,female,True,False,953,3,5.666666666666667,4.666666666666667,2227.375,135.125,147,8,0,0.0,0.375,3
616518,47,female,False,False,953,2,8.0,2.5,3412.115,105.77777777777777,127,9,0,0.0,0.2222222222222222,2
616692,56,female,True,True,953,1,9.0,2.0,3619.14,106.0,127,9,0,0.0,0.1111111111111111,0
616715,42,male,True,True,953,1,7.0,3.0,2817.9849999999997,241.25,261,8,0,0.0,0.125,0
616718,47,female,False,True,953,4,7.0,4.6,4911.0,828.4929064444445,350,9,1,0.1111111111111111,0.4444444444444444,4
616734,27,female,False,False,953,0,,,3054.12,114.125,122,8,0,0.0,0.0,2
616752,19,female,True,False,953,2,8.0,5.0,4100.46,87.55555555555556,106,9,0,0.0,0.2222222222222222,2
616789,24,female,False,False,953,2,280.0,18.0,3335.115,128.125,139,8,0,0.0,0.25,1
616795,47,female,False,True,953,4,8.333333333333334,3.3333333333333335,2947.255,190.125,207,8,0,0.0,0.5,3
616802,45,female,False,True,953,4,81.2,7.8,10590.654999999999,1009.0,317,8,1,0.125,0.5,1
616950,24,female,False,True,953,1,10.0,1.0,2889.505,84.625,91,8,0,0.0,0.125,2
616992,38,female,True,False,953,3,89.0,8.0,7632.87,1012.5,323,8,1,0.125,0.375,4
617052,49,female,True,True,953,3,5.333333333333333,3.5,3378.04,109.44444444444444,133,9,0,0.0,0.3333333333333333,0
617125,40,female,False,False,953,3,5.666666666666667,3.3333333333333335,3139.295,110.625,119,8,0,0.0,0.375,3
617199,53,male,False,True,953,5,5.666666666666667,9.0,3585.38,90.66666666666667,110,9,0,0.0,0.5555555555555556,3
617402,34,female,False,False,953,4,6.4,2.4,5093.4349999999995,1153.875,474,8,1,0.125,0.5,4
617407,43,female,True,True,953,2,6.0,4.5,5243.969999999999,156.375,168,8,0,0.0,0.25,0
617458,31,female,True,True,953,3,8.666666666666666,2.6666666666666665,2154.765,121.875,133,8,0,0.0,0.375,0
617506,45,female,False,True,953,2,8.5,7.0,4723.669999999999,88.25,94,8,0,0.0,0.25,0
617606,72,female,False,True,953,0,,,3054.12,87.375,94,8,0,0.0,0.0,0
617743,66,female,False,True,953,2,5.0,7.0,3150.955,91.875,99,8,0,0.0,0.25,0
617878,39,female,True,False,952,6,7.666666666666667,4.166666666666667,4148.89,165.5,177,8,0,0.0,0.75,3
617964,33,female,True,False,952,1,,,3054.12,94.625,101,8,0,0.0,0.125,2
617990,61,female,False,True,952,0,,,3054.12,64.875,69,8,0,0.0,0.0,0
617994,47,female,False,False,952,3,3.5,7.0,2531.7,118.125,128,8,0,0.0,0.375,3
618063,52,female,False,True,952,4,7.0,5.4,2902.625,818.932208125,296,8,1,0.125,0.5,4
618088,56,female,False,False,952,4,5.25,4.25,4280.91,174.375,187,8,0,0.0,0.5,3
618157,39,female,True,True,952,3,114.0,9.666666666666666,2008.71,1009.75,274,8,1,0.125,0.375,4
618181,50,male,False,True,952,2,6.0,3.5,2488.3199999999997,80.0,86,8,0,0.0,0.25,0
618201,50,female,False,True,952,2,6.5,1.5,4364.03,86.5,92,8,0,0.0,0.25,0
618230,29,female,False,True,952,0,,,3054.12,120.375,129,8,0,0.0,0.0,2
618266,44,female,True,False,952,2,219.66666666666666,8.666666666666666,3422.0649999999996,538.261396625,164,8,1,0.125,0.25,1
618308,60,female,True,True,952,2,7.0,3.0,3515.13,110.3,149,10,0,0.0,0.2,0
618343,41,male,True,True,952,1,,,3054.12,109.125,117,8,0,0.0,0.125,0
618392,41,female,True,True,952,2,7.0,3.0,3038.935,120.875,130,8,0,0.0,0.25,0
618418,46,female,False,False,952,5,5.0,4.0,2819.115,161.375,174,8,0,0.0,0.625,3
618429,48,male,True,False,952,3,8.666666666666666,3.5,3079.915,156.625,170,8,0,0.0,0.375,3
618535,30,female,True,False,952,3,5.0,9.666666666666666,3632.2949999999996,106.25,115,8,0,0.0,0.375,2
618642,41,female,False,True,952,2,6.0,0.5,4619.49,97.125,105,8,0,0.0,0.25,0
618664,70,female,False,False,952,1,,,3435.8849999999998,84.77777777777777,103,9,0,0.0,0.1111111111111111,0
618759,25,female,True,False,952,2,5.0,2.0,2790.125,86.625,94,8,0,0.0,0.25,2
618780,36,female,True,False,952,3,9.0,4.666666666666667,2984.495,120.0,129,8,0,0.0,0.375,2
618815,33,female,True,False,952,1,,,3054.12,91.0,97,8,0,0.0,0.125,2
618881,65,female,False,True,952,3,9.666666666666666,3.0,4530.5,126.66666666666667,151,9,0,0.0,0.3333333333333333,0
619079,47,male,False,False,952,4,7.0,5.6,2795.125,1292.125,624,8,1,0.125,0.5,4
619109,41,female,False,False,952,1,7.0,7.0,2749.025,85.0,91,8,0,0.0,0.125,2
619218,44,female,False,True,952,1,5.0,4.0,3382.865,108.625,117,8,0,0.0,0.125,0
619321,55,female,True,True,952,7,6.166666666666667,3.5,2076.09,140.875,153,8,0,0.0,0.875,3
619362,48,female,False,True,952,4,5.75,3.25,4515.91,170.75,184,8,0,0.0,0.5,3
619432,34,female,False,False,952,4,79.33333333333333,6.333333333333333,3158.6949999999997,94.0,101,8,0,0.0,0.5,3
619520,38,female,False,True,952,2,6.5,2.0,3452.875,68.66666666666667,82,9,0,0.0,0.2222222222222222,0
619615,50,female,False,False,952,4,6.5,3.0,3066.76,120.75,130,8,0,0.0,0.5,3
619918,38,female,False,False,952,3,8.666666666666666,3.0,2929.185,111.875,121,8,0,0.0,0.375,3
619938,27,female,False,False,952,0,,,3435.8849999999998,78.11111111111111,94,9,0,0.0,0.0,2
619971,40,female,False,True,952,1,,,3054.12,77.375,83,8,0,0.0,0.125,0
619983,86,female,False,True,952,1,,,3054.12,104.25,113,8,0,0.0,0.125,0
619988,18,female,False,False,952,0,,,3054.12,75.25,81,8,0,0.0,0.0,2
620033,69,female,False,True,952,1,275.0,14.0,3550.7749999999996,781.6434653333333,181,9,1,0.1111111111111111,0.1111111111111111,1
620274,65,female,False,True,951,3,7.666666666666667,3.0,3283.545,171.625,185,8,0,0.0,0.375,0
620300,50,female,True,True,951,3,6.666666666666667,2.3333333333333335,3577.235,83.5,89,8,0,0.0,0.375,0
620382,19,female,True,False,951,2,6.0,3.0,2873.725,97.375,105,8,0,0.0,0.25,2
620394,37,male,True,False,951,2,5.0,4.0,2996.705,120.125,127,8,0,0.0,0.25,2
620453,50,female,True,True,951,1,4.0,3.0,3294.845,106.625,115,8,0,0.0,0.125,0
620690,61,female,False,True,951,2,9.0,1.0,3097.4849999999997,82.875,89,8,0,0.0,0.25,0
620719,27,female,False,False,951,1,,,3054.12,67.5,72,8,0,0.0,0.125,2
620884,35,female,False,False,951,4,6.2,3.6,2023.215,1089.5,404,8,1,0.125,0.5,4
620972,40,male,False,False,951,3,6.333333333333333,2.6666666666666665,2892.975,158.625,171,8,0,0.0,0.375,3
620991,23,female,False,False,951,2,6.0,2.0,3278.7349999999997,98.875,106,8,0,0.0,0.25,2
621072,56,female,True,True,951,1,7.0,5.0,3132.525,64.5,68,8,0,0.0,0.125,0
621081,60,female,False,True,951,3,6.333333333333333,3.0,3806.81,118.55555555555556,143,9,0,0.0,0.3333333333333333,0
621085,50,female,False,False,951,1,,,3054.12,66.125,70,8,0,0.0,0.125,2
621113,30,female,False,False,951,0,,,3054.12,156.25,169,8,0,0.0,0.0,2
621150,19,female,True,False,951,0,,,3054.12,77.625,84,8,0,0.0,0.0,2
621291,54,female,False,True,951,5,6.0,2.25,3244.87,151.5,162,8,0,0.0,0.625,3
621552,36,female,False,False,951,0,,,3054.12,75.0,81,8,0,0.0,0.0,2
621607,34,female,True,False,951,2,6.5,5.0,2727.22,90.0,97,8,0,0.0,0.25,2
621665,48,female,True,False,951,5,6.833333333333333,2.8333333333333335,3511.375,990.3333333333334,429,9,1,0.1111111111111111,0.5555555555555556,4
621811,42,female,True,True,951,2,7.0,6.5,2973.87,143.5,154,8,0,0.0,0.25,0
621849,54,female,True,True,951,3,7.333333333333333,3.5,2933.835,133.625,143,8,0,0.0,0.375,0
621922,23,female,False,False,951,1,8.0,,2936.065,141.75,152,8,0,0.0,0.125,2
622149,47,female,False,True,951,1,4.0,2.0,3125.9849999999997,93.875,100,8,0,0.0,0.125,0
622248,36,female,False,True,951,4,5.0,5.333333333333333,2865.215,115.5,123,8,0,0.0,0.5,3
622293,30,female,False,False,951,3,99.33333333333333,6.0,6241.365,84.6,112,10,0,0.0,0.3,2
622343,48,female,False,False,951,2,4.666666666666667,5.0,2757.025,717.721317375,288,8,1,0.125,0.25,4
622418,42,male,True,False,951,2,7.0,2.6666666666666665,5921.705,1043.25,353,8,1,0.125,0.25,4
622464,48,female,False,True,951,2,7.0,3.0,2973.97,99.375,108,8,0,0.0,0.25,0
622708,43,female,False,False,951,4,10.0,3.5,3019.65,140.875,149,8,0,0.0,0.5,3
622813,53,female,False,False,950,4,7.0,2.5,2941.06,115.375,125,8,0,0.0,0.5,3
623043,40,female,False,False,950,4,7.0,2.5,3714.1,96.625,104,8,0,0.0,0.5,3
623077,36,male,False,False,950,4,8.0,3.5,2987.94,115.875,124,8,0,0.0,0.5,3
623087,49,female,False,False,950,3,8.0,3.6666666666666665,3461.72,151.11111111111111,182,9,0,0.0,0.3333333333333333,3
623142,42,female,True,True,950,2,115.5,8.0,7016.25,160.875,172,8,0,0.0,0.25,0
623417,56,female,True,True,950,0,,,3054.12,78.75,85,8,0,0.0,0.0,0
623691,26,female,False,False,950,1,224.0,9.0,3147.1349999999998,126.625,136,8,0,0.0,0.125,2
623750,45,female,True,False,950,2,6.5,6.5,3102.16,148.125,160,8,0,0.0,0.25,2
623815,33,female,False,False,950,3,6.333333333333333,3.0,2755.435,112.375,119,8,0,0.0,0.375,2
623850,48,female,False,False,950,5,5.0,6.25,2225.815,156.5,169,8,0,0.0,0.625,3
623935,60,female,True,True,950,2,224.0,9.0,7742.83,170.66666666666666,208,9,0,0.0,0.2222222222222222,1
623941,42,female,True,False,950,4,6.333333333333333,2.6666666666666665,2590.3849999999998,100.5,108,8,0,0.0,0.5,3
623949,49,male,False,True,950,3,8.666666666666666,5.666666666666667,2196.095,102.75,110,8,0,0.0,0.375,0
623972,55,female,False,True,950,3,6.0,3.3333333333333335,3434.045,158.75,172,8,0,0.0,0.375,0
624198,43,female,False,False,950,3,7.333333333333333,5.0,4234.895,108.625,117,8,0,0.0,0.375,3
624215,40,female,True,False,950,4,7.5,2.25,3117.04,181.625,197,8,0,0.0,0.5,3
624258,41,female,False,True,950,1,10.0,4.0,3101.225,107.75,117,8,0,0.0,0.125,0
624497,29,female,True,False,950,3,6.666666666666667,3.0,3753.825,2025.125,642,8,2,0.25,0.375,4
624593,42,male,True,True,950,2,4.5,5.0,2912.5099999999998,168.375,181,8,0,0.0,0.25,0
624636,45,female,False,True,950,3,6.333333333333333,3.6666666666666665,3646.935,109.875,118,8,0,0.0,0.375,0
624762,44,female,True,True,950,2,6.0,4.5,2654.59,83.375,89,8,0,0.0,0.25,0
624913,42,male,True,False,950,3,7.333333333333333,3.0,3307.045,121.0,130,8,0,0.0,0.375,3
625030,42,female,False,False,950,5,8.75,6.75,3023.95,101.375,109,8,0,0.0,0.625,3
625089,39,female,True,False,950,4,8.25,5.0,2440.39,104.125,111,8,0,0.0,0.5,3
625398,19,female,False,False,949,2,5.0,7.5,2961.91,106.5,114,8,0,0.0,0.25,2
625400,47,male,True,False,949,3,7.666666666666667,6.0,2834.665,146.375,157,8,0,0.0,0.375,3
625555,24,male,False,False,949,2,110.0,16.0,2947.97,1025.125,301,8,1,0.125,0.25,1
625597,61,female,False,False,949,2,4.0,0.0,3043.1549999999997,90.125,97,8,0,0.0,0.25,0
625700,27,female,False,False,949,0,,,3435.8849999999998,50.111111111111114,60,9,0,0.0,0.0,2
625703,35,female,False,False,949,2,5.5,2.0,2557.73,164.375,176,8,0,0.0,0.25,2
625984,51,female,False,True,949,3,4.666666666666667,4.5,3452.6549999999997,94.875,101,8,0,0.0,0.375,0
626037,27,female,False,False,949,0,,,3054.12,72.75,78,8,0,0.0,0.0,2
626067,21,female,False,False,949,0,,,3054.12,62.25,67,8,0,0.0,0.0,2
626114,18,female,False,False,949,0,,,3054.12,79.125,85,8,0,0.0,0.0,2
626249,31,female,False,False,949,0,,,3054.12,80.75,86,8,0,0.0,0.0,2
626318,56,female,False,True,949,3,4.5,3.5,2897.295,78.44444444444444,94,9,0,0.0,0.3333333333333333,0
626329,46,female,False,False,949,1,5.0,4.0,2838.1949999999997,116.0,124,8,0,0.0,0.125,2
626519,45,female,False,False,949,3,6.333333333333333,3.3333333333333335,2580.505,128.375,139,8,0,0.0,0.375,3
626520,47,female,False,False,949,2,7.5,2.0,2601.3599999999997,162.625,176,8,0,0.0,0.25,2
626558,34,female,False,False,949,0,,,3054.12,71.125,75,8,0,0.0,0.0,2
626587,19,male,False,False,949,1,,,3054.12,154.0,164,8,0,0.0,0.125,2
626645,58,male,False,False,949,3,6.666666666666667,5.666666666666667,4666.045,149.25,161,8,0,0.0,0.375,3
626986,58,female,False,True,949,6,6.333333333333333,5.666666666666667,2186.34,138.25,147,8,0,0.0,0.75,3
627041,43,female,False,False,949,2,7.0,2.0,2811.74,104.75,112,8,0,0.0,0.25,2
627158,50,male,True,True,949,3,7.0,1.6666666666666667,3156.325,79.625,84,8,0,0.0,0.375,0
627176,50,female,False,False,949,3,7.5,2.5,2461.02,822.74330375,270,8,1,0.125,0.375,4
627436,49,female,False,False,949,2,6.0,6.5,3098.185,150.66666666666666,183,9,0,0.0,0.2222222222222222,2
627451,50,female,False,True,949,3,6.666666666666667,2.0,3039.275,78.875,85,8,0,0.0,0.375,0
627475,19,female,False,False,949,0,,,3054.12,83.75,89,8,0,0.0,0.0,2
627518,19,female,True,False,949,1,9.0,5.0,3707.6549999999997,91.25,98,8,0,0.0,0.125,2
627617,22,female,False,True,948,2,5.0,2.0,2959.315,111.25,120,8,0,0.0,0.25,2
627729,25,female,True,False,948,0,,,3054.12,95.375,104,8,0,0.0,0.0,2
627889,58,female,False,True,948,2,6.0,5.0,2788.6349999999998,70.375,75,8,0,0.0,0.25,0
627893,33,female,False,False,948,3,8.0,2.0,2811.67,191.625,206,8,0,0.0,0.375,3
627972,39,female,True,True,948,3,7.5,4.0,2672.74,98.25,105,8,0,0.0,0.375,0
628023,49,female,False,True,948,3,8.333333333333334,2.3333333333333335,3513.115,124.0,133,8,0,0.0,0.375,0
628033,35,male,True,True,948,4,9.666666666666666,1.6666666666666667,3153.725,114.875,124,8,0,0.0,0.5,3
628570,46,female,True,False,948,5,7.6,3.75,2704.855,129.25,139,8,0,0.0,0.625,3
628653,43,female,False,True,948,3,5.333333333333333,5.333333333333333,2862.825,141.625,152,8,0,0.0,0.375,0
628671,37,female,True,False,948,2,6.5,3.5,3253.42,87.75,94,8,0,0.0,0.25,2
628694,47,female,False,True,948,2,9.0,6.0,3469.24,85.44444444444444,104,9,0,0.0,0.2222222222222222,0
628752,46,female,True,False,948,2,10.5,4.0,3009.95,138.375,150,8,0,0.0,0.25,2
628762,18,female,True,False,948,1,,,3054.12,75.25,81,8,0,0.0,0.125,2
629345,19,female,False,False,948,1,,,3435.8849999999998,169.22222222222223,205,9,0,0.0,0.1111111111111111,2
629647,35,female,False,False,948,2,7.5,2.0,2634.84,147.0,158,8,0,0.0,0.25,2
629701,33,female,False,False,948,4,6.333333333333333,3.6666666666666665,3098.715,130.375,140,8,0,0.0,0.5,3
629725,47,female,False,False,948,3,6.333333333333333,2.3333333333333335,2559.205,95.5,104,8,0,0.0,0.375,3
629747,20,female,False,False,948,0,,,3054.12,92.125,99,8,0,0.0,0.0,2
629803,42,male,True,False,948,3,7.333333333333333,3.0,3270.235,144.375,157,8,0,0.0,0.375,3
629812,20,male,False,False,948,1,164.5,8.0,3638.71,222.777447125,88,8,1,0.125,0.125,1
629877,46,female,False,True,947,2,5.0,11.0,2891.75,89.625,96,8,0,0.0,0.25,0
629952,47,female,False,False,947,3,6.0,3.3333333333333335,3123.1949999999997,214.5,230,8,0,0.0,0.375,3
630039,41,female,False,False,947,1,11.0,4.0,2854.715,95.625,102,8,0,0.0,0.125,2
630097,46,female,False,True,947,3,7.0,3.5,3465.99,105.125,114,8,0,0.0,0.375,0
630176,54,female,True,True,947,1,8.0,2.0,3269.925,176.75,190,8,0,0.0,0.125,0
630178,41,female,False,True,947,1,7.0,5.0,3348.1099999999997,59.111111111111114,71,9,0,0.0,0.1111111111111111,0
630267,20,female,True,False,947,2,6.0,10.0,2830.455,99.875,107,8,0,0.0,0.25,2
630607,28,female,False,False,947,0,,,3054.12,40.75,44,8,0,0.0,0.0,2
630609,39,female,False,False,947,5,7.0,4.0,2358.575,213.625,231,8,0,0.0,0.625,3
630694,41,female,False,False,947,2,8.0,2.0,3197.44,79.375,85,8,0,0.0,0.25,2
630738,44,female,False,False,947,3,7.333333333333333,3.6666666666666665,2808.49,138.77777777777777,166,9,0,0.0,0.3333333333333333,3
630992,60,female,True,True,947,1,,,3054.12,96.0,103,8,0,0.0,0.125,0
631174,34,female,False,False,947,2,11.0,5.0,3753.415,102.875,111,8,0,0.0,0.25,2
631201,27,female,False,False,947,2,6.0,3.0,3349.1549999999997,126.5,136,8,0,0.0,0.25,2
631319,51,female,False,True,947,2,6.0,4.0,2742.5,63.375,68,8,0,0.0,0.25,0
631384,56,female,False,True,947,0,,,3054.12,41.625,44,8,0,0.0,0.0,0
631388,41,female,False,True,947,2,4.0,2.0,3607.005,94.25,101,8,0,0.0,0.25,0
631448,41,female,True,True,947,2,,,3054.12,104.75,113,8,0,0.0,0.25,0
631477,61,female,True,True,947,1,4.0,4.0,3745.29,57.0,68,9,0,0.0,0.1111111111111111,0
631787,48,male,False,False,947,4,11.5,4.5,3737.3999999999996,1065.125,378,8,1,0.125,0.5,4
631872,70,female,False,True,947,0,,,3435.8849999999998,80.77777777777777,98,9,0,0.0,0.0,0
631970,55,female,False,False,947,3,7.666666666666667,2.3333333333333335,2771.695,122.375,134,8,0,0.0,0.375,3
631975,40,female,False,False,947,1,3.0,1.0,2773.345,72.25,77,8,0,0.0,0.125,2
631993,49,female,True,True,947,2,6.5,2.5,3528.52,112.25,121,8,0,0.0,0.25,0
632136,52,female,False,False,946,4,5.4,3.8,1965.575,661.1402276250001,297,8,1,0.125,0.5,4
632239,56,female,False,True,946,1,8.0,3.0,2699.875,110.5,118,8,0,0.0,0.125,0
632316,52,female,False,True,946,3,5.666666666666667,3.3333333333333335,4412.735,140.25,151,8,0,0.0,0.375,0
632425,52,female,True,True,946,2,6.5,2.0,3833.195,97.33333333333333,119,9,0,0.0,0.2222222222222222,0
632461,57,female,False,False,946,1,5.0,3.0,2794.335,133.125,144,8,0,0.0,0.125,2
632475,70,female,False,True,946,2,68.5,10.0,11861.95,1050.125,363,8,1,0.125,0.25,1
632631,43,female,False,False,946,2,8.5,4.0,2799.67,100.125,107,8,0,0.0,0.25,2
632665,37,female,False,False,946,1,8.0,6.0,3014.325,86.5,93,8,0,0.0,0.125,2
632749,29,female,True,True,946,2,4.5,3.0,3501.25,186.25,200,8,0,0.0,0.25,0
632866,49,female,False,True,946,0,,,3054.12,106.875,115,8,0,0.0,0.0,0
632965,46,female,False,False,946,6,7.2,7.4,2443.745,198.5,215,8,0,0.0,0.75,3
632988,49,female,True,True,946,3,8.0,6.0,2613.775,116.875,126,8,0,0.0,0.375,0
633183,41,female,False,False,946,3,5.0,6.0,2933.215,103.125,111,8,0,0.0,0.375,3
633195,33,female,False,False,946,2,6.0,3.0,3032.24,117.5,126,8,0,0.0,0.25,2
633235,27,female,True,False,946,1,,,3054.12,43.0,46,8,0,0.0,0.125,2
633314,25,female,True,True,946,2,6.5,3.5,2911.33,114.875,123,8,0,0.0,0.25,0
633406,24,female,False,False,946,2,6.0,3.0,2681.065,84.5,91,8,0,0.0,0.25,2
633725,49,female,False,True,946,7,6.625,2.875,863.96,1124.75,443,8,1,0.125,0.875,4
633972,73,female,False,True,946,0,,,3054.12,54.375,58,8,0,0.0,0.0,0
634130,51,female,False,True,946,4,3.0,2.0,3370.7599999999998,100.125,106,8,0,0.0,0.5,3
634601,21,male,False,False,945,0,,,3435.8849999999998,77.0,94,9,0,0.0,0.0,2
634739,21,female,True,False,945,0,,,3054.12,144.75,157,8,0,0.0,0.0,2
634795,47,female,True,True,945,2,10.0,4.0,2876.035,104.25,112,8,0,0.0,0.25,0
634824,39,female,False,True,945,2,6.0,3.0,2525.75,111.125,121,8,0,0.0,0.25,0
635249,59,female,False,False,945,3,7.666666666666667,3.0,3342.025,78.125,84,8,0,0.0,0.375,3
635300,46,female,False,True,945,6,5.4,2.6,2406.285,179.875,194,8,0,0.0,0.75,3
635303,44,female,True,False,945,4,7.25,3.0,5675.22,130.625,140,8,0,0.0,0.5,3
635375,18,female,False,False,945,1,,,3054.12,105.375,114,8,0,0.0,0.125,2
635442,48,female,True,True,945,4,6.5,4.5,2872.855,106.66666666666667,129,9,0,0.0,0.4444444444444444,0
635576,41,female,False,True,945,4,7.5,2.0,4076.295,91.88888888888889,111,9,0,0.0,0.4444444444444444,3
635587,53,female,False,False,945,2,5.5,4.5,3107.3199999999997,103.125,111,8,0,0.0,0.25,2
635666,28,female,False,False,945,1,219.5,13.0,6521.129999999999,1007.25,247,8,1,0.125,0.125,1
635790,50,female,False,False,945,4,7.0,3.0,3605.24,112.25,122,8,0,0.0,0.5,3
635861,19,female,False,False,945,1,4.0,3.0,3407.3849999999998,65.5,69,8,0,0.0,0.125,2
635949,44,female,True,False,945,4,6.0,3.0,2974.9249999999997,151.0,163,8,0,0.0,0.5,3
636078,56,female,False,True,945,3,7.0,2.0,4031.045,144.875,154,8,0,0.0,0.375,0
636102,49,female,False,False,945,5,6.8,3.25,3574.575,133.25,144,8,0,0.0,0.625,3
