date,id,store_nbr,item_nbr,unit_sales,onpromotion,perishable,family,city,store_type,cluster,dcoilwtico,type,locale,locale_name,description,transferred,year,month,day,dayofweek,dayofyear,weekofyear,quarter,is_weekend,unit_sales_rolling_mean_7d,unit_sales_rolling_mean_14d,unit_sales_rolling_mean_30d
2014-03-06,20019331,32,841842,2.833213344056216,0,0,2,0,1,3,101.82,-1,-1,-1,-1,-1,2014,3,6,3,65,10,1,0,2.512929855857015,2.450616859519713,
2014-01-07,16695408,36,1094238,2.3978952727983707,0,0,2,1,2,10,93.31,-1,-1,-1,-1,-1,2014,1,7,1,7,2,1,0,1.5937174176394993,1.4489084504580119,
2014-03-04,19915489,51,848765,2.4849066497880004,0,0,2,0,0,17,103.64,0,1,1,1,0,2014,3,4,1,63,10,1,0,2.0807737246204043,,
2014-02-23,19389900,32,1114566,2.0794415416798357,0,0,1,0,1,3,,-1,-1,-1,-1,-1,2014,2,23,6,54,8,1,1,1.4176968917405517,1.905299886248205,
2014-02-08,18641778,28,864511,1.9459101490553132,0,0,2,0,2,10,,-1,-1,-1,-1,-1,2014,2,8,5,39,6,1,1,1.2165131300070375,,
2014-03-05,19954068,32,559873,1.3862943611198906,0,0,2,0,1,3,101.75,-1,-1,-1,-1,-1,2014,3,5,2,64,10,1,0,1.4654400471815052,,
2014-02-06,18546956,36,598414,1.3862943611198906,0,0,2,1,2,10,97.84,-1,-1,-1,-1,-1,2014,2,6,3,37,6,1,0,1.4419681827113229,1.6741202090236302,
2014-03-03,19826904,34,315320,1.0986122886681098,0,0,2,0,4,6,105.34,0,1,1,1,0,2014,3,3,0,62,10,1,0,1.1397097275897927,,
2014-01-10,16879136,32,1162761,1.3862943611198906,0,0,0,0,1,3,92.39,-1,-1,-1,-1,-1,2014,1,10,4,10,2,1,0,,,
2014-03-02,19752229,24,305080,4.189654742026425,0,0,2,0,3,1,,0,0,0,0,0,2014,3,2,6,61,9,1,1,4.101832806998069,3.946992664023173,
2014-02-12,18841822,27,1146796,1.9459101490553132,0,0,2,3,3,1,100.38,-1,-1,-1,-1,-1,2014,2,12,2,43,7,1,0,1.9179973984506375,1.6559490593937507,
2014-01-26,17904742,24,220435,3.8501476017100584,0,0,2,0,3,1,,-1,-1,-1,-1,-1,2014,1,26,6,26,4,1,1,3.765044984851644,,
2014-02-13,18891430,30,106716,1.3862943611198906,0,0,2,0,1,3,100.27,-1,-1,-1,-1,-1,2014,2,13,3,44,7,1,0,1.2245259109571867,,
2014-01-21,17597243,35,1463807,3.58351893845611,0,0,1,2,1,3,94.51,-1,-1,-1,-1,-1,2014,1,21,1,21,4,1,0,1.8948375628111471,2.1640119397361555,
2014-01-18,17424261,51,213653,0.6931471805599453,0,0,2,0,0,17,,-1,-1,-1,-1,-1,2014,1,18,5,18,3,1,1,1.3429471569170448,,
2014-03-05,19945734,24,1057495,2.4849066497880004,0,0,0,0,3,1,101.75,-1,-1,-1,-1,-1,2014,3,5,2,64,10,1,0,,,
2014-01-25,17842008,27,1047703,1.6094379124341003,0,0,1,3,3,1,,-1,-1,-1,-1,-1,2014,1,25,5,25,4,1,1,1.3267573447303302,,
2014-01-22,17659949,36,155610,1.3862943611198906,0,0,2,1,2,10,96.35,-1,-1,-1,-1,-1,2014,1,22,2,22,4,1,0,1.6323689935925947,,
2014-03-09,20219616,35,1146783,1.0986122886681098,0,0,2,2,1,3,,-1,-1,-1,-1,-1,2014,3,9,6,68,10,1,1,1.1228835796388807,,
2014-03-23,21116250,35,1463806,1.6094379124341003,0,0,1,2,1,3,,-1,-1,-1,-1,-1,2014,3,23,6,82,12,1,1,2.3208032936664478,,
2014-01-26,17904732,24,214862,1.0986122886681098,0,0,0,0,3,1,,-1,-1,-1,-1,-1,2014,1,26,6,26,4,1,1,1.6018584078357294,,
2014-01-02,16353980,24,1243805,1.0986122886681098,0,0,1,0,3,1,95.14,-1,-1,-1,-1,-1,2014,1,2,3,2,1,1,0,,,
2014-01-17,17355835,51,507870,2.4849066497880004,0,0,2,0,0,17,93.96,-1,-1,-1,-1,-1,2014,1,17,4,17,3,1,0,2.1718841372651894,2.260712618651207,
2014-03-13,20467143,32,111397,1.3862943611198906,0,0,2,0,1,3,98.57,-1,-1,-1,-1,-1,2014,3,13,3,72,11,1,0,,,
2014-02-26,19531891,26,564533,2.9444389791664403,0,0,2,0,3,10,102.93,-1,-1,-1,-1,-1,2014,2,26,2,57,9,1,0,2.8067612904571004,2.598143819763529,
2014-02-14,18961661,51,1009997,2.1972245773362196,0,0,0,0,0,17,100.31,-1,-1,-1,-1,-1,2014,2,14,4,45,7,1,0,2.285089952485365,2.10097452049306,
2014-02-22,19334934,27,502230,1.791759469228055,0,0,2,3,3,1,,-1,-1,-1,-1,-1,2014,2,22,5,53,8,1,1,1.638871924349996,1.7112912857937832,
2014-01-01,16324139,36,987768,0.6931471805599453,0,0,0,1,2,10,98.17,0,1,1,2,0,2014,1,1,2,1,1,1,0,1.0030119948984486,,
2014-03-01,19698388,35,205387,1.3862943611198906,0,0,2,2,1,3,,-1,-1,-1,-1,-1,2014,3,1,5,60,9,1,1,,,
2014-01-29,18099138,27,738219,2.3978952727983707,0,0,0,3,3,1,97.34,-1,-1,-1,-1,-1,2014,1,29,2,29,5,1,0,1.2589776333595992,,
2014-03-31,21623258,26,1132005,1.0986122886681098,0,0,1,0,3,10,101.57,-1,-1,-1,-1,-1,2014,3,31,0,90,14,1,0,,,
2014-01-11,16941712,28,839367,1.3862943611198906,0,0,1,0,2,10,,-1,-1,-1,-1,-1,2014,1,11,5,11,2,1,1,1.5595059932632274,1.5615765316113168,
2014-03-21,20975306,27,1161556,0.6931471805599453,0,0,1,3,3,1,99.97,-1,-1,-1,-1,-1,2014,3,21,4,80,12,1,0,1.8386886216526315,1.6742182578673428,
2014-02-16,19040210,26,1047790,2.70805020110221,0,0,1,0,3,10,,-1,-1,-1,-1,-1,2014,2,16,6,47,7,1,1,1.890117583657118,1.826849440227542,
2014-01-14,17136102,27,850545,0.6931471805599453,0,0,0,3,3,1,92.15,-1,-1,-1,-1,-1,2014,1,14,1,14,3,1,0,,,
2014-03-22,21043432,30,843585,1.0986122886681098,0,0,2,0,1,3,,-1,-1,-1,-1,-1,2014,3,22,5,81,12,1,1,0.9809904692088403,1.0099522626451378,
2014-02-13,18896745,36,979195,2.3978952727983707,0,0,0,1,2,10,100.27,-1,-1,-1,-1,-1,2014,2,13,3,44,7,1,0,1.6877533897408319,1.8424825860434955,
2014-01-19,17461374,28,1057033,1.9459101490553132,0,0,2,0,2,10,,-1,-1,-1,-1,-1,2014,1,19,6,19,3,1,1,1.9198192774740768,2.102119006352467,
2014-02-20,19237765,27,1255777,0.6931471805599453,0,0,1,3,3,1,103.2,-1,-1,-1,-1,-1,2014,2,20,3,51,8,1,0,1.5537909454612702,,
2014-01-03,16454972,51,1022053,0.6931471805599453,0,0,1,0,0,17,93.66,-1,-1,-1,-1,-1,2014,1,3,4,3,1,1,0,,,
2014-03-02,19764131,34,1089046,0.6931471805599453,0,0,0,0,4,6,,0,0,0,0,0,2014,3,2,6,61,9,1,1,2.2010855474376085,2.0301498973994034,
2014-01-03,16455326,51,1324591,1.0986122886681098,0,0,2,0,0,17,93.66,-1,-1,-1,-1,-1,2014,1,3,4,3,1,1,0,0.965938966972008,,
2014-01-09,16811075,26,812726,1.791759469228055,0,0,0,0,3,10,91.36,-1,-1,-1,-1,-1,2014,1,9,3,9,2,1,0,1.4830656216330056,1.5983436404032543,
2014-02-12,18841584,27,913364,1.791759469228055,0,0,0,3,3,1,100.38,-1,-1,-1,-1,-1,2014,2,12,2,43,7,1,0,2.238532340303654,,
2014-03-30,21553536,24,953420,0.6931471805599453,0,0,2,0,3,1,,-1,-1,-1,-1,-1,2014,3,30,6,89,13,1,1,,,
2014-03-04,19915828,51,1148719,1.3862943611198906,0,0,2,0,0,17,103.64,0,1,1,1,0,2014,3,4,1,63,10,1,0,1.6197960111179215,1.5404200535306596,
2014-01-18,17388067,24,1464086,2.995732273553991,0,0,1,0,3,1,,-1,-1,-1,-1,-1,2014,1,18,5,18,3,1,1,2.7504785638292284,,
2014-02-02,18333867,24,268834,0.6931471805599453,0,0,2,0,3,1,,-1,-1,-1,-1,-1,2014,2,2,6,33,5,1,1,1.4393941104966543,1.4577448543384421,
2014-02-28,19630580,27,1176560,1.3862943611198906,0,0,2,3,3,1,102.88,-1,-1,-1,-1,-1,2014,2,28,4,59,9,1,0,1.352803281415181,,
2014-01-16,17258894,24,1114754,1.6094379124341003,0,0,0,0,3,1,93.54,-1,-1,-1,-1,-1,2014,1,16,3,16,3,1,0,,,
2014-01-18,17386885,24,355091,2.3978952727983707,0,0,2,0,3,1,,-1,-1,-1,-1,-1,2014,1,18,5,18,3,1,1,1.379289456176804,,
2014-02-08,18644502,32,881701,1.0986122886681098,0,0,2,0,1,3,,-1,-1,-1,-1,-1,2014,2,8,5,39,6,1,1,0.8819694434145624,,
2014-03-05,19956251,34,830829,2.9444389791664403,0,0,2,0,4,6,101.75,-1,-1,-1,-1,-1,2014,3,5,2,64,10,1,0,1.6498663587980145,1.6250166976346798,
2014-01-24,17806921,51,999546,1.3862943611198906,0,0,0,0,0,17,96.66,-1,-1,-1,-1,-1,2014,1,24,4,24,4,1,0,1.720591682626279,1.958588291611772,
2014-01-18,17425643,51,1464188,1.3862943611198906,0,0,1,0,0,17,,-1,-1,-1,-1,-1,2014,1,18,5,18,3,1,1,,,
2014-01-11,16940599,27,1162761,1.6094379124341003,0,0,0,3,3,1,,-1,-1,-1,-1,-1,2014,1,11,5,11,2,1,1,,,
2014-02-23,19387885,30,413987,1.6094379124341003,0,0,0,0,1,3,,-1,-1,-1,-1,-1,2014,2,23,6,54,8,1,1,1.1698127320634573,,
2014-02-24,19437628,28,1243815,1.9459101490553132,0,0,1,0,2,10,103.17,-1,-1,-1,-1,-1,2014,2,24,0,55,9,1,0,1.51494327182075,,
2014-03-04,19884411,27,668754,1.0986122886681098,0,0,0,3,3,1,103.64,0,1,1,1,0,2014,3,4,1,63,10,1,0,1.28502357004445,,
2014-03-30,21555578,26,253145,0.6931471805599453,0,0,2,0,3,10,,-1,-1,-1,-1,-1,2014,3,30,6,89,13,1,1,,,
2014-02-24,19439288,32,116017,3.4339872044851463,0,0,2,0,1,3,103.17,-1,-1,-1,-1,-1,2014,2,24,0,55,9,1,0,1.6909637977196976,1.961279965457086,
2014-02-15,19014876,51,1167545,3.332204510175204,0,0,1,0,0,17,,-1,-1,-1,-1,-1,2014,2,15,5,46,7,1,1,1.9543396977103968,,
2014-03-16,20655089,26,168930,1.791759469228055,0,0,0,0,3,10,,-1,-1,-1,-1,-1,2014,3,16,6,75,11,1,1,1.3337273681831063,,
2014-03-21,20975908,28,269029,2.0794415416798357,0,0,1,0,2,10,99.97,-1,-1,-1,-1,-1,2014,3,21,4,80,12,1,0,1.7037655346753673,1.85837977396252,1.8148935010798937
2014-01-01,16324444,36,1463819,2.0794415416798357,0,0,1,1,2,10,98.17,0,1,1,2,0,2014,1,1,2,1,1,1,0,1.4998917695839176,,
2014-03-01,19685362,24,850334,2.1972245773362196,0,0,2,0,3,1,,-1,-1,-1,-1,-1,2014,3,1,5,60,9,1,1,1.5560407107424332,,
2014-02-11,18793686,28,1057034,1.3862943611198906,0,0,2,0,2,10,99.96,-1,-1,-1,-1,-1,2014,2,11,1,42,7,1,0,1.09683764295403,,
2014-03-26,21329506,51,1162761,1.0986122886681098,0,0,0,0,0,17,100.61,-1,-1,-1,-1,-1,2014,3,26,2,85,13,1,0,,,
2014-01-28,18043368,34,127534,1.6094379124341003,0,0,2,0,4,6,97.49,-1,-1,-1,-1,-1,2014,1,28,1,28,5,1,0,1.195858668748308,,
2014-01-16,17258955,24,1159726,1.9459101490553132,0,0,2,0,3,1,93.54,-1,-1,-1,-1,-1,2014,1,16,3,16,3,1,0,2.051110958223512,,
2014-01-09,16816442,32,262991,1.3862943611198906,0,0,2,0,1,3,91.36,-1,-1,-1,-1,-1,2014,1,9,3,9,2,1,0,1.1228835796388807,,
2014-02-02,18364061,51,1166474,2.0794415416798357,0,0,1,0,0,17,,-1,-1,-1,-1,-1,2014,2,2,6,33,5,1,1,2.4212746582412996,2.6536606059262806,
2014-03-10,20276769,27,1109389,0.6931471805599453,0,0,2,3,3,1,101.39,-1,-1,-1,-1,-1,2014,3,10,0,69,11,1,0,1.7518329970498263,,
2014-01-27,17971275,24,949053,1.9459101490553132,0,0,2,0,3,1,95.82,-1,-1,-1,-1,-1,2014,1,27,0,27,5,1,0,1.9811163630619288,1.792930435971509,
2014-01-23,17718434,32,939662,2.3978952727983707,0,0,2,0,1,3,97.23,-1,-1,-1,-1,-1,2014,1,23,3,23,4,1,0,2.2154320160763366,2.350575222091987,
2014-03-11,20338593,27,368260,0.6931471805599453,0,0,2,3,3,1,100.29,-1,-1,-1,-1,-1,2014,3,11,1,70,11,1,0,1.3238712436849702,,
2014-02-23,19385719,27,414750,2.4849066497880004,0,0,2,3,3,1,,-1,-1,-1,-1,-1,2014,2,23,6,54,8,1,1,1.8384238261312997,,
2014-01-13,17074210,28,115693,0.6931471805599453,0,0,2,0,2,10,91.45,-1,-1,-1,-1,-1,2014,1,13,0,13,3,1,0,1.0481338448153739,,
2014-01-02,16364502,34,1047690,2.0794415416798357,0,0,1,0,4,6,95.14,-1,-1,-1,-1,-1,2014,1,2,3,2,1,1,0,1.4159222460264722,,
2014-01-19,17468234,35,1168718,1.9459101490553132,0,0,2,2,1,3,,-1,-1,-1,-1,-1,2014,1,19,6,19,3,1,1,1.0481338448153739,,
2014-02-07,18589356,27,668753,0.6931471805599453,0,0,0,3,3,1,99.98,-1,-1,-1,-1,-1,2014,2,7,4,38,6,1,0,1.1639810185605637,,
2014-01-30,18190506,51,841614,2.302585092994046,0,0,0,0,0,17,98.25,-1,-1,-1,-1,-1,2014,1,30,3,30,5,1,0,1.8384238261312997,1.9082972883678477,
2014-03-27,21368552,35,1146787,0.6931471805599453,0,0,2,2,1,3,101.25,-1,-1,-1,-1,-1,2014,3,27,3,86,13,1,0,,,
2014-03-18,20785105,26,1178696,1.6094379124341003,0,0,0,0,3,10,100.08,-1,-1,-1,-1,-1,2014,3,18,1,77,12,1,0,0.965938966972008,,
2014-03-08,20152072,34,1463790,1.0986122886681098,0,0,1,0,4,6,,-1,-1,-1,-1,-1,2014,3,8,5,67,10,1,1,0.8819694434145624,,
2014-03-09,20243844,51,938575,1.9459101490553132,0,0,2,0,0,17,,-1,-1,-1,-1,-1,2014,3,9,6,68,10,1,1,2.218836655414637,,
2014-02-05,18492960,30,953404,0.6931471805599453,0,0,0,0,1,3,97.4,-1,-1,-1,-1,-1,2014,2,5,2,36,6,1,0,0.8240458565419674,,
2014-03-18,20816789,51,1047757,1.3862943611198906,0,0,1,0,0,17,100.08,-1,-1,-1,-1,-1,2014,3,18,1,77,12,1,0,2.1692078972498647,,
2014-02-28,19629890,27,421066,1.3862943611198906,0,0,2,3,3,1,102.88,-1,-1,-1,-1,-1,2014,2,28,4,59,9,1,0,1.1211089339248013,,
2014-02-15,18990875,30,839367,1.0986122886681098,0,0,1,0,1,3,,-1,-1,-1,-1,-1,2014,2,15,5,46,7,1,1,1.3696294293660927,,
2014-02-17,19089696,24,1105211,1.791759469228055,0,0,2,0,3,1,100.31,-1,-1,-1,-1,-1,2014,2,17,0,48,8,1,0,2.539653645025326,,
2014-02-15,18987721,26,881912,0.6931471805599453,0,0,2,0,3,10,,-1,-1,-1,-1,-1,2014,2,15,5,46,7,1,1,0.8669179411777301,,
2014-02-24,19434808,26,279137,0.6931471805599453,0,0,2,0,3,10,103.17,-1,-1,-1,-1,-1,2014,2,24,0,55,9,1,0,,,
2014-01-23,17743143,51,268662,1.3862943611198906,0,0,2,0,0,17,97.23,-1,-1,-1,-1,-1,2014,1,23,3,23,4,1,0,0.908015380099413,,
2014-01-29,18128483,51,222975,1.3862943611198906,0,0,2,0,0,17,97.34,-1,-1,-1,-1,-1,2014,1,29,2,29,5,1,0,1.6979338211724733,,
2014-02-28,19627309,24,1105211,2.3978952727983707,0,0,2,0,3,1,102.88,-1,-1,-1,-1,-1,2014,2,28,4,59,9,1,0,2.4985562061036433,2.5357447236189516,
2014-03-29,21492232,30,770449,2.995732273553991,0,0,2,0,1,3,,-1,-1,-1,-1,-1,2014,3,29,5,88,13,1,1,1.512369199606082,,
2014-03-20,20919947,36,172343,1.0986122886681098,0,0,2,1,2,10,99.68,-1,-1,-1,-1,-1,2014,3,20,3,79,12,1,0,1.5676714809546486,1.6593868746688967,
2014-03-02,19764641,35,115850,2.9444389791664403,0,0,2,2,1,3,,0,0,0,0,0,2014,3,2,6,61,9,1,1,1.7261946416481762,1.7991871715027588,
2014-02-12,18842794,28,1159413,1.3862943611198906,0,0,2,0,2,10,100.38,-1,-1,-1,-1,-1,2014,2,12,2,43,7,1,0,1.6664277112275945,1.772609123806948,
2014-03-18,20816697,51,956011,1.6094379124341003,0,0,2,0,0,17,100.08,-1,-1,-1,-1,-1,2014,3,18,1,77,12,1,0,1.1020330206927265,,
2014-01-30,18163304,30,1463810,3.091042453358316,0,0,1,0,1,3,98.25,-1,-1,-1,-1,-1,2014,1,30,3,30,5,1,0,2.4197133624509872,,
2014-03-11,20338130,26,1346625,1.3862943611198906,0,0,0,0,3,10,100.29,-1,-1,-1,-1,-1,2014,3,11,1,70,11,1,0,1.0649599927662858,1.088424568978574,
2014-03-27,21367034,34,456875,0.6931471805599453,0,0,0,0,4,6,101.25,-1,-1,-1,-1,-1,2014,3,27,3,86,13,1,0,,,
2014-01-21,17588049,26,1076066,1.0986122886681098,0,0,2,0,3,10,94.51,-1,-1,-1,-1,-1,2014,1,21,1,21,4,1,0,1.6307904455659397,1.4787738951481353,
2014-01-10,16876604,30,314880,1.0986122886681098,0,0,0,0,1,3,92.39,-1,-1,-1,-1,-1,2014,1,10,4,10,2,1,0,1.1471548706096517,,
2014-02-17,19099125,36,1121513,2.5649493574615367,0,0,0,1,2,10,100.31,-1,-1,-1,-1,-1,2014,2,17,0,48,8,1,0,1.8105104492225412,,
2014-02-04,18464887,51,470624,1.3862943611198906,0,0,0,0,0,17,97.24,-1,-1,-1,-1,-1,2014,2,4,1,35,6,1,0,1.1866388800143692,,
2014-01-24,17775499,26,1421156,1.0986122886681098,0,0,1,0,3,10,96.66,-1,-1,-1,-1,-1,2014,1,24,4,24,4,1,0,,,
2014-01-26,17917905,35,1345067,0.6931471805599453,0,0,2,2,1,3,,-1,-1,-1,-1,-1,2014,1,26,6,26,4,1,1,,,
2014-03-18,20788011,28,1464134,1.0986122886681098,0,0,1,0,2,10,100.08,-1,-1,-1,-1,-1,2014,3,18,1,77,12,1,0,1.3840445958387282,,
2014-03-23,21114995,34,1105210,1.3862943611198906,0,0,2,0,4,6,,-1,-1,-1,-1,-1,2014,3,23,6,82,12,1,1,1.3528032814151807,,
2014-02-28,19630244,27,852620,1.0986122886681098,0,0,0,3,3,1,102.88,-1,-1,-1,-1,-1,2014,2,28,4,59,9,1,0,1.3084954345146322,,
2014-01-31,18231884,36,414425,1.0986122886681098,0,0,2,1,2,10,97.55,-1,-1,-1,-1,-1,2014,1,31,4,31,5,1,0,2.123321502322661,2.0685473185492005,
2014-02-10,18749395,35,1106968,1.6094379124341003,0,0,0,2,1,3,100.12,-1,-1,-1,-1,-1,2014,2,10,0,41,7,1,0,1.0707917062691794,,
2014-01-06,16622143,26,168927,2.8903717578961645,0,0,0,0,3,10,93.12,-1,-1,-1,-1,-1,2014,1,6,0,6,2,1,0,2.320368029723203,2.346724846032259,
2014-03-31,21627030,30,1146800,1.0986122886681098,0,0,2,0,1,3,101.57,-1,-1,-1,-1,-1,2014,3,31,0,90,14,1,0,0.9080153800994131,0.9940134375512655,
2014-01-25,17849927,35,510055,2.1972245773362196,0,0,2,2,1,3,,-1,-1,-1,-1,-1,2014,1,25,5,25,4,1,1,1.3267573447303302,,
2014-03-10,20283532,34,1342008,2.995732273553991,0,0,2,0,4,6,101.39,-1,-1,-1,-1,-1,2014,3,10,0,69,11,1,0,2.820850057604926,,
2014-02-18,19164078,51,572838,1.0986122886681098,0,0,0,0,0,17,102.54,-1,-1,-1,-1,-1,2014,2,18,1,49,8,1,0,,,
2014-02-09,18697626,34,223434,2.1972245773362196,0,0,2,0,4,6,,-1,-1,-1,-1,-1,2014,2,9,6,40,6,1,1,2.3147178373919464,2.279540945599247,
2014-02-19,19186650,24,913363,3.6109179126442243,0,0,0,0,3,1,103.46,-1,-1,-1,-1,-1,2014,2,19,2,50,8,1,0,3.0054191549833047,,
2014-03-24,21168884,24,559870,3.9318256327243257,0,0,2,0,3,1,100.05,-1,-1,-1,-1,-1,2014,3,24,0,83,13,1,0,3.3672766193728596,3.3785444811075007,
2014-01-27,17974243,27,315460,1.3862943611198906,0,0,2,3,3,1,95.82,-1,-1,-1,-1,-1,2014,1,27,0,27,5,1,0,2.900985242193609,2.806097382022934,
2014-03-02,19752187,24,260893,2.1972245773362196,0,0,2,0,3,1,,0,0,0,0,0,2014,3,2,6,61,9,1,1,,,
2014-01-08,16746352,24,1160796,1.0986122886681098,0,0,2,0,3,1,91.9,-1,-1,-1,-1,-1,2014,1,8,2,8,2,1,0,1.5909472477374063,,
2014-02-26,19538483,35,428054,1.3862943611198906,0,0,2,2,1,3,102.93,-1,-1,-1,-1,-1,2014,2,26,2,57,9,1,0,1.3678547836520132,,
2014-02-06,18540702,27,1088002,0.6931471805599453,0,0,1,3,3,1,97.84,-1,-1,-1,-1,-1,2014,2,6,3,37,6,1,0,1.0481338448153739,,
2014-03-09,20211075,27,770461,0.6931471805599453,0,0,2,3,3,1,,-1,-1,-1,-1,-1,2014,3,9,6,68,10,1,1,,,
2014-02-03,18390044,27,577743,1.3862943611198906,0,0,2,3,3,1,96.44,-1,-1,-1,-1,-1,2014,2,3,0,34,6,1,0,1.3169012202321944,,
2014-03-17,20722122,26,1463820,0.6931471805599453,0,0,1,0,3,10,98.43,-1,-1,-1,-1,-1,2014,3,17,0,76,12,1,0,,,
2014-03-02,19758458,28,876224,1.9459101490553132,0,0,2,0,2,10,,0,0,0,0,0,2014,3,2,6,61,9,1,1,2.106088932638573,2.3089062957957673,
2014-03-28,21454791,51,1464239,1.3862943611198906,0,0,1,0,0,17,101.73,-1,-1,-1,-1,-1,2014,3,28,4,87,13,1,0,1.4684543574729463,,
2014-02-20,19260294,51,936994,1.3862943611198906,0,0,2,0,0,17,103.2,-1,-1,-1,-1,-1,2014,2,20,3,51,8,1,0,2.157773224725074,2.180519919804969,
2014-02-05,18515026,51,890372,1.9459101490553132,0,0,2,0,0,17,97.4,-1,-1,-1,-1,-1,2014,2,5,2,36,6,1,0,1.4349981592585466,1.4254602026425094,
2014-03-09,20206758,24,269036,1.6094379124341003,0,0,1,0,3,1,,-1,-1,-1,-1,-1,2014,3,9,6,68,10,1,1,1.5879183609301772,,
2014-01-25,17844852,30,1346627,1.3862943611198906,0,0,0,0,1,3,,-1,-1,-1,-1,-1,2014,1,25,5,25,4,1,1,1.5155796075849473,,
2014-02-09,18691854,27,219152,2.4849066497880004,0,0,1,3,3,1,,-1,-1,-1,-1,-1,2014,2,9,6,40,6,1,1,1.6498663587980145,1.731823676857839,
2014-02-19,19192696,32,843459,1.0986122886681098,0,0,2,0,1,3,103.46,-1,-1,-1,-1,-1,2014,2,19,2,50,8,1,0,1.5149432718207498,1.339462145190657,
2014-03-25,21237952,30,115893,1.3862943611198906,0,0,2,0,1,3,99.66,-1,-1,-1,-1,-1,2014,3,25,1,84,13,1,0,1.1287152931417743,,
2014-03-01,19689510,27,368628,1.791759469228055,0,0,1,3,3,1,,-1,-1,-1,-1,-1,2014,3,1,5,60,9,1,1,2.195482588415712,1.9370080947113024,
2014-01-21,17585848,24,1149225,2.1972245773362196,0,0,0,0,3,1,94.51,-1,-1,-1,-1,-1,2014,1,21,1,21,4,1,0,1.9196880352573522,,
2014-03-30,21560404,30,1213906,0.6931471805599453,0,0,0,0,1,3,,-1,-1,-1,-1,-1,2014,3,30,6,89,13,1,1,,,
2014-03-05,19951018,28,939663,1.6094379124341003,0,0,2,0,2,10,101.75,-1,-1,-1,-1,-1,2014,3,5,2,64,10,1,0,2.036465877719855,2.1075742191227937,
2014-01-06,16632280,36,902839,1.0986122886681098,0,0,2,1,2,10,93.12,-1,-1,-1,-1,-1,2014,1,6,0,6,2,1,0,0.8500917932268182,1.022975230987563,
2014-03-28,21454166,51,936994,1.6094379124341003,0,0,2,0,0,17,101.73,-1,-1,-1,-1,-1,2014,3,28,4,87,13,1,0,2.157773224725074,2.140547363523867,
2014-02-01,18286088,30,1178696,1.791759469228055,0,0,0,0,1,3,,-1,-1,-1,-1,-1,2014,2,1,5,32,5,1,1,0.965938966972008,,
2014-03-18,20792415,34,315460,1.3862943611198906,0,0,2,0,4,6,100.08,-1,-1,-1,-1,-1,2014,3,18,1,77,12,1,0,1.163981018560564,,
2014-01-16,17270506,36,279125,0.6931471805599453,0,0,2,1,2,10,93.54,-1,-1,-1,-1,-1,2014,1,16,3,16,3,1,0,1.2109101709851404,1.080011495003118,
2014-03-03,19826824,34,211205,0.6931471805599453,0,0,2,0,4,6,105.34,0,1,1,1,0,2014,3,3,0,62,10,1,0,0.8819694434145623,,
2014-03-05,19957411,35,877513,1.3862943611198906,0,0,0,2,1,3,101.75,-1,-1,-1,-1,-1,2014,3,5,2,64,10,1,0,0.9827651149229198,1.080898817860158,
2014-02-13,18886724,24,305229,3.828641396489095,0,0,2,0,3,1,100.27,-1,-1,-1,-1,-1,2014,2,13,3,44,7,1,0,3.56409725227881,3.373894141739536,
2014-03-21,20982651,35,964752,2.1972245773362196,0,0,2,2,1,3,99.97,-1,-1,-1,-1,-1,2014,3,21,4,80,12,1,0,,,
2014-01-16,17270436,36,172343,2.0794415416798357,0,0,2,1,2,10,93.54,-1,-1,-1,-1,-1,2014,1,16,3,16,3,1,0,1.6255950678272433,1.6593868746688967,
2014-01-07,16688462,28,1464035,2.4849066497880004,0,0,1,0,2,10,93.31,-1,-1,-1,-1,-1,2014,1,7,1,7,2,1,0,,,
2014-03-20,20919386,35,730258,1.0986122886681098,0,0,1,2,1,3,99.68,-1,-1,-1,-1,-1,2014,3,20,3,79,12,1,0,,,
2014-03-20,20918068,34,414621,2.5649493574615367,0,0,2,0,4,6,99.68,-1,-1,-1,-1,-1,2014,3,20,3,79,12,1,0,2.505118648273218,,
2014-02-11,18796003,32,911990,0.6931471805599453,0,0,0,0,1,3,99.96,-1,-1,-1,-1,-1,2014,2,11,1,42,7,1,0,1.0406887017955149,1.1388224047327529,
2014-01-28,18045927,36,939661,3.367295829986474,0,0,2,1,2,10,97.49,-1,-1,-1,-1,-1,2014,1,28,1,28,5,1,0,3.4072026308639787,,
2014-01-30,18169009,36,938576,2.995732273553991,0,0,2,1,2,10,98.25,-1,-1,-1,-1,-1,2014,1,30,3,30,5,1,0,2.9762114027794326,,
2014-02-24,19433492,24,1109389,1.6094379124341003,0,0,2,0,3,1,103.17,-1,-1,-1,-1,-1,2014,2,24,0,55,9,1,0,2.017654760009113,1.8187253855635173,
2014-02-12,18844790,32,876224,0.6931471805599453,0,0,2,0,1,3,100.38,-1,-1,-1,-1,-1,2014,2,12,2,43,7,1,0,1.53439072529569,1.8347530442834792,
2014-01-05,16563645,32,1178691,0.6931471805599453,0,0,0,0,1,3,,-1,-1,-1,-1,-1,2014,1,5,6,5,1,1,1,,,
2014-03-02,19756975,27,890372,1.9459101490553132,0,0,2,3,3,1,,0,0,0,0,0,2014,3,2,6,61,9,1,1,1.3510286357011012,1.1819483775488429,
